SubCategoryID,ProductID,BrandName
1795,184036446,Apple
1795,184059211,Apple
1795,123345348,Apple
1795,197966909,Samsung
1795,213931247,Samsung
1795,247730209,Samsung
1795,244355503,Samsung
1795,273640492,Samsung
1795,245770363,Samsung
1795,262589811,Samsung
1795,255866251,Samsung
1795,253443894,Samsung
1795,270636882,Samsung
1795,249168949,Samsung
1795,249178196,Samsung
1795,274610468,Samsung
1795,274498287,Samsung
1795,274762212,Samsung
1795,273258830,Samsung
1795,197214029,Apple
1795,207268158,Samsung
1795,212040689,Samsung
1795,248704404,Samsung
1795,273636845,Samsung
1795,262516014,Samsung
1795,274542883,Samsung
1795,274059475,Samsung
1795,225228869,Samsung
1795,251930431,Samsung
1795,273718967,Samsung
1795,271134741,Samsung
1795,263274580,Samsung
1795,244303202,Samsung
1795,273438724,Samsung
1795,270736028,Samsung
1795,274608056,Samsung
1795,272270730,Samsung
1795,273774937,Samsung
1795,274617822,Samsung
1795,274498288,Samsung
1795,274166857,Samsung
1795,198858451,Samsung
1795,261946899,Samsung
1795,272348047,Samsung
1795,212040697,Samsung
1795,271966786,Apple
1795,273610368,Samsung
1795,244332381,Samsung
1795,225960096,Samsung
1795,273185467,Samsung
1795,242771940,Samsung
1795,272234493,Samsung
1795,274542808,Samsung
1795,216934468,Samsung
1795,272273680,Samsung
1795,274619667,Samsung
1795,274681250,Samsung
1795,272273169,Samsung
1795,274610514,Samsung
1795,274681248,Samsung
1795,198671718,Samsung
1795,197214015,Apple
1795,274762125,Samsung
1795,271973414,Apple
1795,273410030,Samsung
1795,244182370,Samsung
1795,262660017,Samsung
1795,251407092,Samsung
1795,272200109,Samsung
1795,253443652,Samsung
1795,274724268,Samsung
1795,273186334,Samsung
1795,242657652,Samsung
1795,263059025,Samsung
1795,248762051,Samsung
1795,249169833,Samsung
1795,208193365,Samsung
1795,215543460,Samsung
1795,274456687,Samsung
1795,273438458,Samsung
1795,274608680,Samsung
1795,203278278,Samsung
1795,273951550,Samsung
1795,274316036,Samsung
1795,272241346,Samsung
1795,273683300,Samsung
1795,271967379,Apple
1795,253443788,Samsung
1795,217559440,Samsung
1795,201631518,Samsung
1795,213587929,Samsung
1795,248655651,Samsung
1795,270544863,Samsung
1795,263060294,Samsung
1795,273029857,Samsung
1795,251448280,Samsung
1795,267178005,Samsung
1795,242712931,Samsung
1795,196197701,Samsung
1795,274542983,Samsung
1795,272328188,Samsung
1795,273411607,Samsung
1795,271972435,Apple
1795,273610105,Samsung
1795,274405521,Samsung
1795,219397711,Samsung
1795,273411606,Samsung
1795,273947792,Samsung
1795,272238679,Samsung
1795,197670818,Samsung
1795,272392928,Samsung
1795,204066551,Samsung
1795,242712374,Samsung
1795,249143473,Samsung
1795,248005118,Samsung
1795,245770806,Samsung
1795,247925719,Samsung
1795,261962220,Samsung
1795,214603586,Samsung
1795,272394241,Samsung
1795,215617756,Samsung
1795,248929458,Samsung
1795,273258825,Samsung
1795,274625697,Samsung
1795,274693012,Samsung
1795,274160702,Samsung
1795,274172292,Samsung
1794,183330021,Apple
1794,184248127,Apple
1794,184253251,Apple
1794,271822675,Samsung
1794,160434731,Samsung
1794,121059239,Samsung
1794,274868116,Samsung
1794,274101262,Samsung
1794,274840089,Samsung
1794,274840015,Samsung
1794,274626215,Samsung
1794,164697930,Samsung
1794,188948039,Samsung
1794,186149961,Samsung
1794,217158870,Samsung
1794,274626262,Samsung
1794,274868043,Samsung
1794,274840058,Samsung
1794,175851126,Samsung
1794,274866839,Samsung
1794,205815576,Apple
1794,103168071,Samsung
1794,274164078,Samsung
1794,181699208,Samsung
1794,103168844,Samsung
1794,274840120,Samsung
1794,274625981,Samsung
1794,274625942,Samsung
1794,225936344,Samsung
1794,158742790,Samsung
1794,213858174,Samsung
1794,160556149,Samsung
1794,273872197,Samsung
1794,105830021,Samsung
1794,274186881,Samsung
1794,274101255,Samsung
1794,274839897,Samsung
1794,274839974,Samsung
1794,274904904,Samsung
1794,195177036,Samsung
1794,271822725,Samsung
1794,217158529,Samsung
1794,274663238,Samsung
1794,274840100,Samsung
1794,274164375,Samsung
1794,274626173,Samsung
29010,108924121,Dell
29010,190725476,HP
29010,187188428,HP
29010,186984673,HP
29010,127377025,HP
29010,155530449,HP
29010,151839086,HP
29010,180396187,HP
29010,163871476,HP
29010,180396111,HP
29010,135268243,HP
29010,155831428,Dell
29010,70692002,Dell
29010,189466548,HP
29010,161225920,HP
29010,134947044,Dell
29010,174216794,HP
29010,190725467,Dell
29010,106318753,Dell
29010,192926769,Dell
29010,197751617,Dell
29010,140743794,Dell
29010,196907103,HP
29010,191694005,HP
29010,136940990,HP
29010,169264166,HP
29010,189365717,HP
29010,196161158,Dell
29010,164397018,HP
29010,155530453,HP
29010,186434417,HP
29010,189696941,HP
29010,163871484,HP
29010,186985454,HP
29010,136951412,HP
29010,196911702,HP
29010,196906988,HP
29010,162188204,HP
29010,136975279,HP
29010,136979185,HP
29010,186479817,HP
29010,186479612,HP
29010,196909214,HP
29010,189698164,HP
29010,189466659,HP
29010,155974507,HP
29010,186191702,HP
29010,134496483,HP
29010,197770991,Dell
29010,151676582,HP
29010,189697988,HP
29010,189696865,HP
29010,190725443,HP
29010,136983195,HP
29010,189696649,HP
29010,187196562,HP
29010,189700810,HP
29010,186434665,HP
29010,164960057,Dell
29010,191726143,HP
29010,186635020,HP
29010,189696547,HP
29010,191717423,HP
29010,189700471,HP
29010,137127320,HP
29010,155530401,HP
29010,189700765,HP
29010,186633058,HP
29010,191723144,HP
29010,273486388,HP
29010,273531041,HP
29010,201509133,HP
29010,225205695,Dell
29010,273279238,Dell
29010,213818760,HP
29010,273602684,HP
29010,249160185,HP
29010,199264057,Dell
29010,193125722,HP
29010,273643995,HP
29010,273464609,HP
29010,225917288,HP
29010,206136948,HP
29010,273587244,HP
29010,273379339,HP
29010,251546151,HP
29010,253300191,HP
29010,273463773,HP
29010,199631690,Dell
29010,214615804,HP
29010,198984680,HP
29010,273456189,HP
29010,195891630,HP
29010,205305631,HP
29010,273519255,HP
29010,273217826,Dell
29010,251547656,HP
29010,248277859,Dell
29010,198593149,HP
29010,224114093,Dell
29010,251545181,HP
29010,273532075,HP
29010,214615798,HP
29010,225206695,Dell
29010,252356843,Dell
29010,273231355,Dell
29010,192729516,HP
29010,273645818,HP
29010,273520127,HP
29010,198592225,HP
29010,198592513,HP
29010,210941889,HP
29010,251546384,HP
29010,225226354,HP
29010,249085376,HP
29010,204677811,Dell
29010,214615797,HP
29010,214593527,HP
29010,210941880,HP
29010,251547580,HP
29010,273537223,HP
29010,248266752,Dell
29010,205996228,HP
29010,274503930,Dell
29010,263450606,HP
29010,225917268,HP
29010,135092859,Dell
29010,214615807,HP
29010,262692522,Dell
29010,273214573,Dell
29010,273664679,HP
29010,207041896,Dell
29010,249033674,HP
29010,247829105,Dell
29010,214619356,HP
29010,249136428,HP
29010,199104660,HP
29010,248542157,HP
29010,251545298,HP
29010,273495791,HP
29010,190725464,HP
29010,213998715,Dell
29010,273495615,HP
29010,248808510,HP
29010,222680363,Dell
29010,225917309,HP
29010,248810963,HP
29010,205999091,HP
29010,210941887,HP
29010,206051973,HP
29010,186584312,HP
29010,273519208,HP
29010,249960577,Dell
29010,273218013,Dell
29010,248280222,Dell
29010,251547184,HP
29010,199691055,HP
29010,225206828,Dell
29010,249035977,HP
29010,274033248,HP
29010,273292838,HP
29010,273645750,HP
29010,248280562,Dell
29010,210941886,HP
29010,273231142,Dell
29010,195902379,HP
29010,205962360,HP
29010,198592308,HP
29010,225917324,HP
29010,225917269,HP
29010,135093811,Dell
29010,252064720,HP
29010,155830485,Dell
29010,214615800,HP
29010,274502092,Dell
29010,203317484,Dell
29010,252212309,Dell
29010,273520871,HP
29010,210941904,HP
29010,274825404,Dell
29010,273523285,HP
29010,199618391,Dell
29010,210941891,HP
29010,198995750,HP
29010,248287190,Dell
29010,273498232,HP
29010,274754596,HP
29010,252220920,Dell
29010,210941894,HP
29010,252509121,Dell
29010,273458720,HP
29010,247459364,Dell
29010,190725441,HP
29010,210941902,HP
29010,210941895,HP
29010,213755302,HP
29010,214944753,HP
29010,214956101,HP
29010,271382436,HP
29010,271389249,HP
29010,273747303,Dell
29010,273588815,Dell
29010,272449342,Dell
29010,253414659,HP
29010,213867594,HP
29010,274724321,Dell
29010,203790066,HP
29010,195902569,HP
29010,198462692,HP
29010,273465024,HP
29010,273503426,HP
29010,199520055,Dell
29010,252216947,Dell
29010,225917253,HP
29010,225206280,Dell
29010,225917347,HP
29010,274854577,Dell
29010,198572369,HP
29010,198592553,HP
29010,251545496,HP
29010,273590783,Dell
29010,271385968,Dell
29010,213998268,Dell
29010,201509157,HP
29010,150656150,Dell
29010,203757948,HP
29010,274754883,HP
29010,248913500,HP
29010,133697603,Dell
29010,274420903,HP
29010,273231106,Dell
29010,181779366,Dell
29010,253300205,HP
29010,193110691,HP
29010,225917273,HP
29010,249945720,Dell
29010,183719135,Dell
29010,273455715,HP
29010,203320162,Dell
29010,273634022,HP
29010,189466838,HP
29010,273466115,HP
29010,201831052,HP
29010,155530390,HP
29010,273679080,Dell
29010,225917302,HP
29010,127363787,HP
29010,214961090,HP
29010,271383201,HP
29010,189588675,HP
29010,274608371,Dell
29010,271246114,Dell
29010,271365172,HP
29010,253300189,HP
29010,253630333,Dell
29010,225917335,HP
29010,213774142,HP
29010,225942250,Dell
29010,273647623,HP
29010,249947165,HP
29010,273502975,HP
29010,225917244,HP
29010,225211212,Dell
29010,219395853,Dell
29010,225917247,HP
29010,274032299,Dell
29010,273523458,HP
29010,273494497,HP
29010,225205574,Dell
29010,214619946,HP
29010,273534234,HP
29010,248913699,HP
29010,273534939,HP
29010,195891105,HP
29010,140143812,Dell
29010,213998305,Dell
29010,252172447,HP
29010,248912576,HP
29010,273455506,HP
29010,274556325,HP
29010,198593129,HP
29010,263451423,HP
29010,225917341,HP
29010,249936050,Dell
29010,192729512,Dell
29010,195901063,HP
29010,273534544,HP
29010,210941899,HP
29010,273670014,HP
29010,272493335,Dell
29010,252217237,Dell
29010,204873949,HP
29010,225917249,HP
29010,189387430,HP
29010,205996665,HP
29010,225917301,HP
29010,252221655,Dell
29010,208679570,HP
29010,251546905,HP
29010,273679076,Dell
29010,214949297,HP
29010,214617998,HP
29010,271380888,HP
29010,273332620,HP
29010,127257005,Dell
29010,146952333,Dell
29010,216469746,HP
29010,222707075,Dell
29010,147114276,Dell
29010,216469489,HP
29010,274724065,Dell
29010,273906240,Dell
29010,274867114,Dell
29010,225210585,Dell
29010,273520631,HP
29010,158716872,Dell
29010,253630371,Dell
29010,207042577,Dell
29010,273464318,HP
29010,273888066,HP
29010,273536862,HP
29010,204669071,Dell
29010,199692559,HP
29010,273502836,HP
29010,174500984,HP
29010,254037439,Dell
29010,252299487,Dell
29010,247409237,Dell
29010,225210012,Dell
29010,217613027,Dell
29010,167383382,HP
29010,186228376,HP
29010,273519091,HP
29010,181779593,Dell
29010,273217831,Dell
29010,272451911,Dell
29010,263449954,HP
29010,225210921,Dell
29010,189695021,HP
29010,252172436,HP
29010,271472655,Dell
29010,254037204,Dell
29010,253630026,Dell
29010,198732215,Dell
29010,273471481,HP
29010,206307542,HP
29010,199530521,Dell
29010,249950252,Dell
29010,248807159,HP
29010,192121325,HP
29010,249033052,HP
29010,225917343,HP
29010,210938279,HP
29010,214672900,Dell
29010,273645720,HP
29010,273519102,HP
29010,201509070,HP
29010,263679019,Dell
29010,213998240,Dell
29010,213813597,HP
29010,225917303,HP
29010,249387966,HP
29010,195879701,Dell
29010,249160543,HP
29010,273607610,HP
29010,203292486,Dell
29010,214672808,Dell
29010,248543177,HP
29010,205958937,HP
29010,215104482,HP
29010,155530342,Dell
29010,214962289,HP
29010,214937721,HP
29010,273333335,HP
29010,274724242,Dell
29010,273643972,HP
29010,130470405,HP
29010,254037367,Dell
29010,248755613,HP
29010,273471824,HP
29010,273519841,HP
29010,249009034,Dell
29010,273536581,HP
29010,252173715,Dell
29010,273502869,HP
29010,274734984,Dell
29010,274037754,HP
29010,273503169,HP
29010,273534843,HP
29010,251545386,HP
29010,198458863,HP
29010,219401840,Dell
29010,203293886,Dell
29010,274557094,HP
29010,192765349,HP
29010,273431022,HP
29010,252208968,Dell
29010,248912686,HP
29010,225273080,Dell
29010,272190026,HP
29010,205303070,Dell
29010,273520821,HP
29010,190506909,HP
29010,199104980,HP
29010,248267368,Dell
29010,253305778,HP
29010,225917331,HP
29010,247667408,Dell
29010,139716070,HP
29010,214678095,Dell
29010,274548121,HP
29010,225917354,HP
29010,214655695,Dell
29010,252211207,Dell
29010,273231034,Dell
29010,274556222,HP
29010,254037909,Dell
29010,273520502,HP
29010,175807146,Dell
29010,274784696,HP
29010,273463558,HP
29010,201831003,HP
29010,249160304,HP
29010,225917274,HP
29010,198592717,HP
29010,213998703,Dell
29010,210941881,HP
29010,225917228,HP
29010,273747677,Dell
29010,263450553,HP
29010,214678200,Dell
29010,252171302,HP
29010,273536792,HP
29010,205300671,Dell
29010,203285275,Dell
29010,273002756,Dell
29010,273519388,HP
29010,249145135,HP
29010,271381785,HP
29010,214619081,HP
29010,220792455,HP
29010,271411857,HP
29010,274400193,HP
29010,272177505,HP
29010,272448563,Dell
2458,124742926,Apple
2458,189371737,Apple
5584,186136339,HP
5584,186139798,HP
5584,161165433,HP
5584,186137683,HP
5584,186434258,HP
5584,155530352,HP
5584,190460046,HP
5584,216353665,HP
5584,251547240,HP
5584,274421223,HP
5584,273432118,HP
5584,208103182,HP
5584,208174441,HP
5584,273631435,HP
5584,206133399,HP
5584,208679566,HP
5584,225917243,HP
5584,249384402,HP
5584,272413759,HP
5584,214593523,HP
5584,225917281,HP
5584,272407267,HP
5584,225917282,HP
5584,271414723,HP
5584,208174851,HP
5584,225917251,HP
5584,208174618,HP
5584,271416179,HP
5584,206133001,HP
5584,272398952,HP
5584,199608103,Dell
5584,251547314,HP
5584,213804144,HP
5584,208302969,HP
28932,53257028,Samsung
28932,556922,Samsung
28932,159887307,Dell
28932,49729824,Samsung
28932,51424090,Samsung
28932,55994870,Dell
28932,193925997,Dell
28932,117726779,Dell
28932,130048917,Dell
28932,8105301,Dell
28932,130048539,Dell
28932,165941799,Samsung
28932,35339655,Samsung
28932,66618283,Samsung
28932,102641852,Dell
28932,159971558,Dell
28932,171729035,Dell
28932,192810278,HP
28932,121042701,Dell
28932,76688114,Samsung
28932,78496225,Dell
28932,181120107,Dell
28932,191691830,HP
28932,131536178,Dell
28932,23108915,Dell
28932,197747302,Dell
28932,94091602,Dell
28932,121042610,Dell
28932,169265429,HP
28932,165974512,Samsung
28932,71062970,Dell
28932,174054662,Dell
28932,195998924,Dell
28932,414293,Dell
28932,116383009,Dell
28932,127493269,HP
28932,533630,Dell
28932,192643306,HP
28932,184618853,HP
28932,186225055,HP
28932,88246774,HP
28932,186453147,HP
28932,101217807,Dell
28932,169312517,Dell
28932,192640149,Dell
28932,130634855,Dell
28932,192640066,Dell
28932,32595641,HP
28932,51542368,HP
28932,533264,Dell
28932,206156487,Dell
28932,215217508,Dell
28932,217184473,HP
28932,217200713,HP
28932,116828330,HP
28932,273551877,HP
28932,207841040,Dell
28932,184619587,HP
28932,270652060,HP
28932,216357406,Dell
28932,270300198,Dell
28932,273545536,HP
28932,273552282,HP
28932,217184789,HP
28932,263694289,HP
28932,216915147,Samsung
28932,217318763,Samsung
28932,217316879,Samsung
28932,274687360,Samsung
28932,263577513,Dell
28932,274751949,Dell
28932,270785663,Samsung
28932,274835205,HP
28932,270786241,Samsung
28932,225175378,Dell
28932,273703472,Samsung
28932,273703605,HP
28932,117070570,Dell
28932,262734559,Dell
28932,249037014,Dell
28932,195510167,Dell
28932,195510725,HP
28932,262661032,HP
28932,139043984,Dell
28932,274694357,Samsung
28932,158215387,Dell
28932,273163386,HP
28932,274751732,Dell
28932,273553136,HP
28932,247840703,Dell
28932,116394456,HP
28932,140036196,Dell
28932,273702762,Dell
28932,273543438,HP
28932,225175188,Dell
28932,217200739,HP
28932,262749814,Samsung
28932,116750196,HP
28932,217637357,Samsung
28932,217548651,Samsung
28932,217547409,Samsung
28932,207839793,Dell
28932,217628185,Samsung
28932,274835165,HP
28932,201851825,HP
28932,274751527,Dell
28932,247879010,HP
28932,165030443,Dell
28932,274450322,HP
28932,274835797,HP
28932,273552037,HP
28932,274013500,Samsung
28932,273702522,Dell
28932,262749931,Samsung
28932,274904622,HP
28932,217318851,Samsung
28932,269893190,Samsung
28932,217316842,Samsung
28932,217316813,Samsung
28932,199020460,HP
28932,118518082,Dell
28932,263453887,HP
28932,273510759,HP
28932,195954091,HP
28932,121042680,Dell
28932,182754304,HP
28932,201852225,Dell
28932,217427321,HP
28932,201847295,Dell
28932,212111964,Dell
28932,271327251,Dell
28932,165969042,Samsung
28932,273552475,HP
28932,217442979,Samsung
28932,273553460,HP
28932,263048572,Samsung
28932,192642989,HP
28932,206234619,Dell
28932,159971569,Dell
28932,273703466,Dell
28932,206236765,Dell
28932,225941521,Samsung
28932,263296942,Samsung
28932,158746148,Dell
28932,204382591,HP
28932,270470507,Dell
28932,217316853,Samsung
28932,274687359,Samsung
28932,274687364,Samsung
12672,169479395,Samsung
12672,192935935,Samsung
12672,50085665,Samsung
12672,67449297,Samsung
12672,128778031,Samsung
12672,101152159,Samsung
12672,97851120,Samsung
12672,197192611,Samsung
12672,50086320,Samsung
12672,66573446,Samsung
12672,67447949,Samsung
12672,114403492,HP
12672,187186472,HP
12672,273551825,HP
12672,215217608,Dell
12672,206907391,Samsung
12672,187216557,Dell
12672,217339939,Samsung
12672,274759882,Samsung
12672,274588377,Samsung
12672,198930302,Samsung
12672,274759795,Samsung
12672,274364709,Dell
12672,243037642,Dell
12672,253689567,Dell
12672,64246103,Samsung
12672,145680966,Samsung
12672,273906325,Dell
12672,273326276,Samsung
12672,274037339,Samsung
12672,273903618,Dell
12672,274588320,Samsung
12672,271078945,Samsung
12672,145680929,Samsung
12672,270100301,Samsung
12672,203434256,Dell
12672,253686446,Dell
12672,273726215,Samsung
12672,206988064,Samsung
12672,98570036,Samsung
12672,273908357,Dell
12672,70627923,Samsung
12672,270246773,Dell
12672,112265328,Samsung
12672,270139571,Samsung
12672,272745003,Samsung
12672,188687400,Samsung
28930,170338346,Dell
28930,117572921,Dell
28930,106375760,Dell
28930,113634242,Samsung
28930,173712052,Dell
28930,168194537,Dell
28930,193241685,Dell
28930,192641424,Dell
28930,117571976,Dell
28930,54875165,Dell
28930,192642490,HP
28930,274575884,Dell
28930,274450212,Dell
28930,161490007,Dell
28930,204829448,Dell
28930,274023269,Dell
28930,168196598,Dell
28930,274021260,Dell
28930,273553309,HP
28930,215217515,Dell
28930,216476496,Dell
28930,161497837,Dell
28930,206944800,Samsung
28930,273547839,HP
28930,273548109,HP
28930,215217593,Dell
28930,274575587,Dell
28930,274443368,Dell
28930,59077991,Dell
28930,191575640,Samsung
28930,207831847,Dell
28930,207482965,Dell
28930,216916470,Samsung
28930,201000187,Dell
28930,195275071,Dell
28930,170331260,Dell
28930,274442692,Dell
28930,192589049,Dell
28930,217387055,Dell
28930,273926254,Dell
6556,51845073,HP
6556,51729979,HP
6556,56190273,HP
6556,186078128,HP
6556,125582349,HP
6556,186078120,HP
6556,59502552,HP
6556,136676515,HP
6556,111938272,HP
6556,188544553,HP
6556,72027939,HP
6556,14163544,HP
6556,186078116,HP
6556,59502158,HP
6556,147759418,HP
6556,44191069,HP
6556,274591288,HP
6556,63580937,HP
6556,147763775,HP
6556,16939620,HP
6556,229960785,HP
6556,147762406,HP
6556,229699886,HP
6556,205817244,HP
6556,147754730,HP
6556,140138769,HP
6556,44061288,HP
6556,273318089,HP
6556,253052345,HP
6561,270850365,HP
28942,36198753,HP
28942,36198346,HP
28942,171612873,HP
28942,16212992,HP
28942,16212990,HP
28942,16213002,HP
28942,16213004,HP
28942,14515775,HP
28942,171611861,HP
28942,171655026,HP
28942,171618385,HP
28942,16212976,HP
28942,16440075,HP
28942,20823864,HP
28942,171620436,HP
28942,171658347,HP
28942,171622288,HP
28942,16212980,HP
28942,171612089,HP
28942,56225021,HP
28944,54754719,HP
28944,171833380,HP
28944,171585953,HP
28944,36199799,HP
28944,55528153,HP
28944,171823027,HP
28944,15729987,HP
28944,557585,HP
28944,1668725,HP
28944,171579824,HP
28944,23397939,HP
28944,171821317,HP
28944,171661215,HP
28944,261949560,HP
28944,171658631,HP
28944,242435576,HP
28944,23396460,HP
28944,34131907,HP
4542,38336163,HP
4542,250337391,HP
4542,270255971,HP
4542,270255876,HP
28952,207830319,Samsung
28952,207816930,Samsung
28952,249388311,Samsung
2146,80799408,Samsung
2146,76283023,Samsung
2146,70944880,Samsung
2146,86123397,Samsung
2146,35603100,Samsung
2146,77105849,Samsung
2146,11194805,Samsung
2146,63080281,Samsung
2146,196988056,Samsung
2146,79267421,Samsung
2146,10769836,Samsung
2146,80802851,Samsung
2146,76297472,Samsung
2146,79768612,Samsung
2146,76297327,Samsung
2146,173858331,Samsung
2146,173855212,Samsung
2146,173832338,Samsung
2146,173835755,Samsung
2146,173859047,Samsung
2146,263387385,HP
2146,132060825,Samsung
2146,208379860,Samsung
2146,271555404,Samsung
2146,198245893,Samsung
2146,214160066,Samsung
2146,263388541,HP
2146,263388291,HP
2146,274381563,Samsung
2146,253358928,Samsung
2146,253378196,Samsung
2146,263387786,HP
2146,253378387,Samsung
2146,270903611,Samsung
2146,39288478,Samsung
2146,198254560,Samsung
2146,217165875,Samsung
2146,272902395,HP
2146,263387589,HP
2146,273429881,Samsung
2146,272896883,HP
2146,243252524,Samsung
2146,81521510,Samsung
28840,187392403,Samsung
28840,63140411,Samsung
28840,208441932,Samsung
28840,175157313,Samsung
28840,253184063,Samsung
28840,63146388,Samsung
28840,274382473,Samsung
28840,59203999,Samsung
28840,273079681,Samsung
28840,253184060,Samsung
8094,191523024,HP
8094,270395009,Dell
8094,215122501,HP
8094,273582684,HP
8094,205920521,Dell
8094,229704109,HP
8094,270260493,Dell
8094,205917402,HP
8094,262465127,HP
8094,248351903,HP
29014,196149407,Dell
29014,196068397,Dell
29014,195479754,Dell
29014,196515590,Dell
29014,254037093,Dell
29014,196515980,Dell
29016,107663454,HP
29016,140722181,HP
29016,31129176,Dell
29016,26337026,Dell
29016,26337276,Dell
29016,143280820,HP
29016,23535966,Dell
29016,16423561,Dell
29016,24415948,Dell
29016,24411289,Dell
29016,16437357,Dell
29016,21405896,Dell
29016,251404061,Dell
29016,251404035,Dell
29016,270233906,Dell
29016,254083075,HP
29016,273541890,HP
29016,273572763,HP
29016,270887809,Dell
29016,270449905,Dell
29016,270455736,Dell
29016,251404041,Dell
29016,251404017,Dell
29016,251404033,Dell
29016,251404057,Dell
29016,251404031,Dell
29016,273542237,HP
29016,251404059,Dell
29016,273309325,Dell
29016,210386068,Dell
29016,270234341,Dell
29016,273541468,HP
29016,251404065,Dell
29016,251404037,Dell
29016,251404053,Dell
29016,251404071,Dell
29016,187015164,HP
29016,270260605,Dell
29016,273541568,HP
29016,270258048,Dell
29016,270883153,Dell
29016,251404025,Dell
29016,252394318,Dell
29016,270449793,Dell
29016,243013065,HP
29016,273542749,HP
29016,254038168,Dell
29016,273541484,HP
29016,273572844,HP
29016,270397036,Dell
29016,270397579,Dell
29016,273572532,HP
29016,251404055,Dell
29016,270446265,Dell
29016,251404069,Dell
29016,251404013,Dell
29016,251404049,Dell
29016,270260500,Dell
29016,270233943,Dell
29016,273573003,HP
29016,200844467,HP
29016,270449836,Dell
29016,270917324,Dell
29016,273331147,Dell
29016,252389857,Dell
29016,36331390,Dell
29016,251404067,Dell
29016,251404043,Dell
29016,251404045,Dell
29016,251404027,Dell
29016,273541425,HP
29016,23536042,Dell
29016,251404038,Dell
29016,270883278,Dell
29016,270394995,Dell
29016,270450457,Dell
29016,270464168,Dell
29016,273542345,HP
29016,270456069,Dell
29016,251404029,Dell
29016,251404073,Dell
29016,270233725,Dell
29016,270233778,Dell
29016,270258176,Dell
29016,270463850,Dell
29016,273541458,HP
29016,251404011,Dell
29016,270234766,Dell
29016,270883445,Dell
29016,270451029,Dell
29016,270906932,Dell
29016,270445816,Dell
28900,27918571,HP
28900,24610916,Dell
2679,44012580,Samsung
2679,102156839,Samsung
2679,10001351,Samsung
2679,10001373,Samsung
2679,10001326,Samsung
2679,10001369,Samsung
2679,10001384,Samsung
2679,10001382,Samsung
2679,20907214,Samsung
2679,10001324,Samsung
2679,10001349,Samsung
2679,44012841,Samsung
2679,10001367,Samsung
2679,44022092,Samsung
2679,10001353,Samsung
2679,10001330,Samsung
2679,176219900,Samsung
2679,44896399,Samsung
2679,272909162,HP
2679,262455800,Samsung
2679,272911011,HP
12298,16387290,Samsung
12298,16397909,Samsung
12298,16610279,Samsung
12298,16392587,Samsung
12298,16161475,Samsung
12298,16396285,Samsung
12298,124483882,Samsung
12298,16613522,Samsung
12298,72288260,Samsung
12298,262456040,Samsung
12298,263394064,HP
12298,263394089,HP
